areaCode,areaName,areaType,date,newCasesByPublishDateChangePercentage,newCasesBySpecimenDate,uniqueCasePositivityBySpecimenDateRollingSum
E12000006,East of England,region,2021-02-06,-30.0,1068,6.9
E12000006,East of England,region,2021-02-05,-30.7,1469,7.3
E12000006,East of England,region,2021-02-04,-30.1,1625,7.7
E12000006,East of England,region,2021-02-03,-27.4,1823,8.0
E12000006,East of England,region,2021-02-02,-28.3,1974,8.5
E12000006,East of England,region,2021-02-01,-31.8,2149,9.1
E12000006,East of England,region,2021-01-31,-33.5,1505,9.5
E12000006,East of England,region,2021-01-30,-31.3,1619,9.7
E12000006,East of England,region,2021-01-29,-29.4,2133,10.0
E12000006,East of England,region,2021-01-28,-28.9,2434,10.5
E12000006,East of England,region,2021-01-27,-29.9,2536,10.9
E12000006,East of England,region,2021-01-26,-28.4,2863,11.3
E12000006,East of England,region,2021-01-25,-27.1,3176,11.5
E12000006,East of England,region,2021-01-24,-24.2,1774,11.9
E12000006,East of England,region,2021-01-23,-25.8,2261,12.2
E12000006,East of England,region,2021-01-22,-28.2,3105,12.5
E12000006,East of England,region,2021-01-21,-26.7,3329,12.9
E12000006,East of England,region,2021-01-20,-25.1,3668,13.1
E12000006,East of England,region,2021-01-19,-27.0,4011,13.4
E12000006,East of England,region,2021-01-18,-27.9,4660,13.4
E12000006,East of England,region,2021-01-17,-29.7,3011,13.3
E12000006,East of England,region,2021-01-16,-27.0,3006,13.4
E12000006,East of England,region,2021-01-15,-20.7,4472,13.5
E12000006,East of England,region,2021-01-14,-15.2,4587,13.5
E12000006,East of England,region,2021-01-13,-17.5,4907,13.8
E12000006,East of England,region,2021-01-12,-11.2,5226,13.9
E12000006,East of England,region,2021-01-11,-4.3,6129,14.3
E12000006,East of England,region,2021-01-10,2.7,3735,14.9
E12000006,East of England,region,2021-01-09,12.1,4063,15.4
E12000006,East of England,region,2021-01-08,13.4,5227,16.0
E12000006,East of England,region,2021-01-07,18.9,5802,16.6
E12000006,East of England,region,2021-01-06,28.5,6247,17.3
E12000006,East of England,region,2021-01-05,30.5,7236,17.7
E12000006,East of England,region,2021-01-04,38.3,9351,18.1
E12000006,East of England,region,2021-01-03,42.0,6500,18.1
E12000006,East of England,region,2021-01-02,27.3,7286,18.3
E12000006,East of England,region,2021-01-01,29.5,4021,18.8
E12000006,East of England,region,2020-12-31,24.3,6475,18.9
E12000006,East of England,region,2020-12-30,28.7,8750,18.7
E12000006,East of England,region,2020-12-29,35.0,11120,17.8
E12000006,East of England,region,2020-12-28,36.7,5950,15.9
E12000006,East of England,region,2020-12-27,36.3,6549,14.1
E12000006,East of England,region,2020-12-26,57.8,5735,12.9
E12000006,East of England,region,2020-12-25,60.9,1737,11.7
E12000006,East of England,region,2020-12-24,71.6,4334,11.4
E12000006,East of England,region,2020-12-23,73.7,5855,11.0
E12000006,East of England,region,2020-12-22,80.6,6357,10.9
E12000006,East of England,region,2020-12-21,76.8,6692,10.6
E12000006,East of England,region,2020-12-20,88.1,4593,10.3
E12000006,East of England,region,2020-12-19,76.3,3396,10.1
E12000006,East of England,region,2020-12-18,76.0,5133,10.0
E12000006,East of England,region,2020-12-17,78.1,4623,9.8
E12000006,East of England,region,2020-12-16,85.0,4717,9.5
E12000006,East of England,region,2020-12-15,66.4,4337,9.0
E12000006,East of England,region,2020-12-14,63.4,4430,8.5
E12000006,East of England,region,2020-12-13,50.4,2748,8.1
E12000006,East of England,region,2020-12-12,53.4,2244,7.8
E12000006,East of England,region,2020-12-11,50.0,2691,7.7
E12000006,East of England,region,2020-12-10,41.9,2316,7.3
E12000006,East of England,region,2020-12-09,27.2,2251,7.1
E12000006,East of England,region,2020-12-08,28.2,2086,6.7
E12000006,East of England,region,2020-12-07,22.9,2196,6.3
E12000006,East of England,region,2020-12-06,21.4,1300,5.9
E12000006,East of England,region,2020-12-05,6.7,1188,5.7
E12000006,East of England,region,2020-12-04,0.9,1379,5.5
E12000006,East of England,region,2020-12-03,-5.9,1340,5.5
E12000006,East of England,region,2020-12-02,-11.2,1439,5.3
E12000006,East of England,region,2020-12-01,-9.6,1283,5.2
E12000006,East of England,region,2020-11-30,-12.2,1516,5.0
E12000006,East of England,region,2020-11-29,-1.9,769,4.8
E12000006,East of England,region,2020-11-28,5.3,807,4.8
E12000006,East of England,region,2020-11-27,6.7,1132,4.8
E12000006,East of England,region,2020-11-26,2.4,1029,4.7
E12000006,East of England,region,2020-11-25,1.2,1203,4.8
E12000006,East of England,region,2020-11-24,-7.1,1030,4.9
E12000006,East of England,region,2020-11-23,-3.2,1237,5.1
E12000006,East of England,region,2020-11-22,-25.1,803,5.2
E12000006,East of England,region,2020-11-21,-22.1,804,5.3
E12000006,East of England,region,2020-11-20,-22.0,1057,5.5
E12000006,East of England,region,2020-11-19,-10.5,1178,5.8
E12000006,East of England,region,2020-11-18,6.5,1250,5.9
E12000006,East of England,region,2020-11-17,14.6,1318,6.1
E12000006,East of England,region,2020-11-16,16.2,1593,6.1
E12000006,East of England,region,2020-11-15,38.7,912,6.2
E12000006,East of England,region,2020-11-14,33.6,983,6.2
E12000006,East of England,region,2020-11-13,40.9,1362,6.2
E12000006,East of England,region,2020-11-12,28.2,1376,6.1
E12000006,East of England,region,2020-11-11,14.7,1607,6.0
E12000006,East of England,region,2020-11-10,12.6,1457,5.7
E12000006,East of England,region,2020-11-09,9.0,1799,5.5
E12000006,East of England,region,2020-11-08,5.3,1080,5.2
E12000006,East of England,region,2020-11-07,4.3,1008,5.1
E12000006,East of England,region,2020-11-06,-2.5,1109,5.0
E12000006,East of England,region,2020-11-05,4.8,1115,5.0
E12000006,East of England,region,2020-11-04,5.7,1045,5.0
E12000006,East of England,region,2020-11-03,1.3,1144,5.0
E12000006,East of England,region,2020-11-02,2.3,1374,4.9
E12000006,East of England,region,2020-11-01,2.4,636,4.8
E12000006,East of England,region,2020-10-31,4.6,720,4.7
E12000006,East of England,region,2020-10-30,11.9,992,4.7
E12000006,East of England,region,2020-10-29,11.6,974,4.8
E12000006,East of England,region,2020-10-28,11.4,1017,4.8
E12000006,East of England,region,2020-10-27,26.9,936,4.7
E12000006,East of England,region,2020-10-26,28.1,1144,4.7
E12000006,East of England,region,2020-10-25,35.5,569,4.5
E12000006,East of England,region,2020-10-24,48.3,599,4.5
E12000006,East of England,region,2020-10-23,43.3,995,4.4
E12000006,East of England,region,2020-10-22,34.1,996,4.2
E12000006,East of England,region,2020-10-21,36.5,1042,4.1
E12000006,East of England,region,2020-10-20,31.6,1094,3.9
E12000006,East of England,region,2020-10-19,34.9,1036,3.7
E12000006,East of England,region,2020-10-18,26.5,585,3.5
E12000006,East of England,region,2020-10-17,0.0,507,3.4
E12000006,East of England,region,2020-10-16,2.0,658,3.3
E12000006,East of England,region,2020-10-15,16.5,846,3.2
E12000006,East of England,region,2020-10-14,32.4,680,3.1
E12000006,East of England,region,2020-10-13,45.5,731,3.0
E12000006,East of England,region,2020-10-12,54.6,703,2.8
E12000006,East of England,region,2020-10-11,69.1,378,2.7
E12000006,East of England,region,2020-10-10,166.3,331,2.7
E12000006,East of England,region,2020-10-09,193.3,565,2.7
E12000006,East of England,region,2020-10-08,165.1,578,2.5
E12000006,East of England,region,2020-10-07,129.2,539,2.4
E12000006,East of England,region,2020-10-06,89.0,565,2.3
E12000006,East of England,region,2020-10-05,74.6,531,2.2
E12000006,East of England,region,2020-10-04,56.6,358,2.0
E12000006,East of England,region,2020-10-03,17.5,359,1.9
E12000006,East of England,region,2020-10-02,5.4,412,1.8
E12000006,East of England,region,2020-10-01,12.8,360,1.7
E12000006,East of England,region,2020-09-30,25.7,357,1.6
E12000006,East of England,region,2020-09-29,49.3,333,1.4
E12000006,East of England,region,2020-09-28,55.1,312,1.3
E12000006,East of England,region,2020-09-27,76.5,209,1.2
E12000006,East of England,region,2020-09-26,69.3,166,1.2
E12000006,East of England,region,2020-09-25,56.9,216,1.1
E12000006,East of England,region,2020-09-24,40.4,226,1.2
E12000006,East of England,region,2020-09-23,19.8,193,1.1
E12000006,East of England,region,2020-09-22,4.3,214,1.0
E12000006,East of England,region,2020-09-21,-0.3,165,1.0
E12000006,East of England,region,2020-09-20,-14.1,163,1.0
E12000006,East of England,region,2020-09-19,-11.6,146,0.9
E12000006,East of England,region,2020-09-18,-0.5,206,0.8
E12000006,East of England,region,2020-09-17,7.8,145,0.8
E12000006,East of England,region,2020-09-16,21.7,142,0.8
E12000006,East of England,region,2020-09-15,28.3,149,0.8
E12000006,East of England,region,2020-09-14,27.7,142,0.8
E12000006,East of England,region,2020-09-13,35.5,56,0.8
E12000006,East of England,region,2020-09-12,30.3,83,0.8
E12000006,East of England,region,2020-09-11,32.0,129,0.8
E12000006,East of England,region,2020-09-10,21.6,164,0.9
E12000006,East of England,region,2020-09-09,12.9,126,0.9
E12000006,East of England,region,2020-09-08,10.2,167,0.9
E12000006,East of England,region,2020-09-07,13.8,154,0.9
E12000006,East of England,region,2020-09-06,17.0,79,0.9
E12000006,East of England,region,2020-09-05,30.3,97,0.9
E12000006,East of England,region,2020-09-04,17.4,119,0.9
E12000006,East of England,region,2020-09-03,34.9,152,0.9
E12000006,East of England,region,2020-09-02,50.0,171,0.9
E12000006,East of England,region,2020-09-01,57.9,124,0.8
E12000006,East of England,region,2020-08-31,55.7,101,0.8
E12000006,East of England,region,2020-08-30,57.5,87,0.8
E12000006,East of England,region,2020-08-29,40.6,80,0.7
E12000006,East of England,region,2020-08-28,52.7,102,0.7
E12000006,East of England,region,2020-08-27,28.1,121,0.7
E12000006,East of England,region,2020-08-26,29.1,93,0.6
E12000006,East of England,region,2020-08-25,16.1,100,0.6
E12000006,East of England,region,2020-08-24,14.0,102,0.6
E12000006,East of England,region,2020-08-23,0.5,52,0.5
E12000006,East of England,region,2020-08-22,1.3,49,0.5
E12000006,East of England,region,2020-08-21,-4.0,63,0.5
E12000006,East of England,region,2020-08-20,13.7,80,0.5
E12000006,East of England,region,2020-08-19,-6.7,63,0.5
E12000006,East of England,region,2020-08-18,-2.7,59,0.5
E12000006,East of England,region,2020-08-17,-1.9,63,0.5
E12000006,East of England,region,2020-08-16,6.2,27,0.5
E12000006,East of England,region,2020-08-15,18.3,31,0.5
E12000006,East of England,region,2020-08-14,12.8,68,0.5
E12000006,East of England,region,2020-08-13,-1.4,61,0.5
E12000006,East of England,region,2020-08-12,-4.6,65,0.5
E12000006,East of England,region,2020-08-11,-2.9,48,0.5
E12000006,East of England,region,2020-08-10,0.6,67,0.6
E12000006,East of England,region,2020-08-09,1.4,23,0.6
E12000006,East of England,region,2020-08-08,-14.8,44,0.6
E12000006,East of England,region,2020-08-07,-8.7,68,0.6
E12000006,East of England,region,2020-08-06,-6.4,44,0.5
E12000006,East of England,region,2020-08-05,5.4,53,0.6
E12000006,East of England,region,2020-08-04,2.1,55,0.6
E12000006,East of England,region,2020-08-03,-0.6,68,0.6
E12000006,East of England,region,2020-08-02,0.3,36,0.6
E12000006,East of England,region,2020-08-01,2.4,22,0.6
E12000006,East of England,region,2020-07-31,-13.8,32,0.6
E12000006,East of England,region,2020-07-30,-9.7,53,0.6
E12000006,East of England,region,2020-07-29,-6.3,66,0.7
E12000006,East of England,region,2020-07-28,-3.1,55,0.7
E12000006,East of England,region,2020-07-27,-8.8,65,0.7
E12000006,East of England,region,2020-07-26,-16.4,26,0.8
E12000006,East of England,region,2020-07-25,-10.8,28,0.8
E12000006,East of England,region,2020-07-24,12.4,79,0.8
E12000006,East of England,region,2020-07-23,14.4,50,0.7
E12000006,East of England,region,2020-07-22,10.3,54,0.8
E12000006,East of England,region,2020-07-21,1.0,66,0.8
E12000006,East of England,region,2020-07-20,-7.7,81,0.8
E12000006,East of England,region,2020-07-19,2.4,21,0.7
E12000006,East of England,region,2020-07-18,10.1,29,0.8
E12000006,East of England,region,2020-07-17,9.8,51,0.8
E12000006,East of England,region,2020-07-16,2.3,62,0.9
E12000006,East of England,region,2020-07-15,7.8,55,0.9
E12000006,East of England,region,2020-07-14,-95.3,81,0.9
E12000006,East of England,region,2020-07-13,-94.7,64,0.9
E12000006,East of England,region,2020-07-12,-95.0,35,0.9
E12000006,East of England,region,2020-07-11,-95.4,43,0.9
E12000006,East of England,region,2020-07-10,-95.7,50,0.9
E12000006,East of England,region,2020-07-09,-95.6,53,0.9
E12000006,East of England,region,2020-07-08,-95.9,77,1.0
E12000006,East of England,region,2020-07-07,4764.9,39,1.0
E12000006,East of England,region,2020-07-06,6704.2,56,1.1
E12000006,East of England,region,2020-07-05,6164.6,36,1.1
E12000006,East of England,region,2020-07-04,4876.1,43,1.1
E12000006,East of England,region,2020-07-03,3768.4,60,1.0
E12000006,East of England,region,2020-07-02,2850.9,62,1.1
E12000006,East of England,region,2020-07-01,2688.9,40,1.1
E12000006,East of England,region,2020-06-30,-46.7,34,1.2
E12000006,East of England,region,2020-06-29,-64.2,50,1.2
E12000006,East of England,region,2020-06-28,-59.2,25,1.3
E12000006,East of England,region,2020-06-27,-47.2,20,1.4
E12000006,East of England,region,2020-06-26,-27.4,60,1.4
E12000006,East of England,region,2020-06-25,10.5,38,1.5
E12000006,East of England,region,2020-06-24,22.5,60,1.7
E12000006,East of England,region,2020-06-23,54.4,43,1.7
E12000006,East of England,region,2020-06-22,0.6,74,1.9
E12000006,East of England,region,2020-06-21,-4.5,57,2.0
E12000006,East of England,region,2020-06-20,-3.1,31,2.1
E12000006,East of England,region,2020-06-19,-8.0,74,2.2
E12000006,East of England,region,2020-06-18,-37.3,83,2.1
E12000006,East of England,region,2020-06-17,-41.4,77,2.0
E12000006,East of England,region,2020-06-16,-52.9,109,2.1
E12000006,East of England,region,2020-06-15,7.1,112,2.0
E12000006,East of England,region,2020-06-14,3.7,73,1.9
E12000006,East of England,region,2020-06-13,-5.3,90,1.9
E12000006,East of England,region,2020-06-12,-12.8,65,1.9
E12000006,East of England,region,2020-06-11,22.4,70,2.0
E12000006,East of England,region,2020-06-10,10.4,118,2.0
E12000006,East of England,region,2020-06-09,-5.9,130,2.0
E12000006,East of England,region,2020-06-08,-33.0,94,2.1
E12000006,East of England,region,2020-06-07,-33.3,45,2.3
E12000006,East of England,region,2020-06-06,-31.6,93,2.4
E12000006,East of England,region,2020-06-05,-35.4,110,2.4
E12000006,East of England,region,2020-06-04,-49.3,93,2.6
E12000006,East of England,region,2020-06-03,-42.3,123,2.7
E12000006,East of England,region,2020-06-02,-28.8,130,2.7
E12000006,East of England,region,2020-06-01,-25.8,138,3.0
E12000006,East of England,region,2020-05-31,-29.7,62,3.1
E12000006,East of England,region,2020-05-30,-30.1,83,3.1
E12000006,East of England,region,2020-05-29,-19.1,160,3.3
E12000006,East of England,region,2020-05-28,-6.3,164,3.4
E12000006,East of England,region,2020-05-27,-15.3,150,3.6
E12000006,East of England,region,2020-05-26,-18.9,149,3.9
E12000006,East of England,region,2020-05-25,-25.1,147,3.9
E12000006,East of England,region,2020-05-24,-17.3,103,4.1
E12000006,East of England,region,2020-05-23,-21.3,150,4.1
E12000006,East of England,region,2020-05-22,-32.3,190,4.2
E12000006,East of England,region,2020-05-21,-37.5,245,4.2
E12000006,East of England,region,2020-05-20,-36.4,243,4.3
E12000006,East of England,region,2020-05-19,-29.9,255,4.3
E12000006,East of England,region,2020-05-18,-31.5,285,4.5
E12000006,East of England,region,2020-05-17,-33.9,155,4.7
E12000006,East of England,region,2020-05-16,-30.6,173,5.0
E12000006,East of England,region,2020-05-15,-24.5,209,5.2
E12000006,East of England,region,2020-05-14,-20.2,217,5.5
E12000006,East of England,region,2020-05-13,-13.4,330,5.7
E12000006,East of England,region,2020-05-12,-14.6,315,6.1
E12000006,East of England,region,2020-05-11,-19.2,393,6.3
E12000006,East of England,region,2020-05-10,-22.2,209,6.7
E12000006,East of England,region,2020-05-09,-19.8,203,6.8
E12000006,East of England,region,2020-05-08,-17.7,228,6.8
E12000006,East of England,region,2020-05-07,-16.2,396,6.8
E12000006,East of England,region,2020-05-06,-25.4,388,6.9
E12000006,East of England,region,2020-05-05,-31.3,331,7.1
E12000006,East of England,region,2020-05-04,-17.9,393,7.5
E12000006,East of England,region,2020-05-03,-12.5,316,7.8
E12000006,East of England,region,2020-05-02,-18.4,302,8.0
E12000006,East of England,region,2020-05-01,-19.1,493,8.9
E12000006,East of England,region,2020-04-30,-24.8,424,10.4
E12000006,East of England,region,2020-04-29,181600.0,475,12.6
E12000006,East of England,region,2020-04-28,193900.0,462,15.6
E12000006,East of England,region,2020-04-27,183600.0,511,17.8
E12000006,East of England,region,2020-04-26,184800.0,357,20.1
E12000006,East of England,region,2020-04-25,197100.0,377,21.2
E12000006,East of England,region,2020-04-24,201800.0,421,22.7
E12000006,East of England,region,2020-04-23,215400.0,474,25.0
E12000006,East of England,region,2020-04-22,,521,26.1
E12000006,East of England,region,2020-04-21,,407,27.4
E12000006,East of England,region,2020-04-20,,361,28.5
E12000006,East of England,region,2020-04-19,,316,29.8
E12000006,East of England,region,2020-04-18,,330,30.4
E12000006,East of England,region,2020-04-17,,365,31.4
E12000006,East of England,region,2020-04-16,,336,32.8
E12000006,East of England,region,2020-04-15,,294,33.9
E12000006,East of England,region,2020-04-14,,289,35.4
E12000006,East of England,region,2020-04-13,,291,37.4
E12000006,East of England,region,2020-04-12,,261,38.3
E12000006,East of England,region,2020-04-11,,271,38.8
E12000006,East of England,region,2020-04-10,,319,39.9
E12000006,East of England,region,2020-04-09,,326,40.6
E12000006,East of England,region,2020-04-08,,408,41.7
E12000006,East of England,region,2020-04-07,,388,41.1
E12000006,East of England,region,2020-04-06,,385,41.0
E12000006,East of England,region,2020-04-05,,281,40.8
E12000006,East of England,region,2020-04-04,,269,40.5
E12000006,East of England,region,2020-04-03,,353,40.6
E12000006,East of England,region,2020-04-02,,372,40.1
E12000006,East of England,region,2020-04-01,,333,38.3
E12000006,East of England,region,2020-03-31,,324,37.1
E12000006,East of England,region,2020-03-30,,301,36.2
E12000006,East of England,region,2020-03-29,,209,33.2
E12000006,East of England,region,2020-03-28,,183,32.1
E12000006,East of England,region,2020-03-27,,243,29.4
E12000006,East of England,region,2020-03-26,,215,25.6
E12000006,East of England,region,2020-03-25,,188,22.5
E12000006,East of England,region,2020-03-24,,165,19.9
E12000006,East of England,region,2020-03-23,,195,17.8
E12000006,East of England,region,2020-03-22,,90,14.3
E12000006,East of England,region,2020-03-21,,76,12.3
E12000006,East of England,region,2020-03-20,,72,11.1
E12000006,East of England,region,2020-03-19,,57,10.0
E12000006,East of England,region,2020-03-18,,74,9.9
E12000006,East of England,region,2020-03-17,,38,8.6
E12000006,East of England,region,2020-03-16,,23,8.3
E12000006,East of England,region,2020-03-15,,35,8.9
E12000006,East of England,region,2020-03-14,,16,8.6
E12000006,East of England,region,2020-03-13,,37,9.0
E12000006,East of England,region,2020-03-12,,18,7.3
E12000006,East of England,region,2020-03-11,,14,6.6
E12000006,East of England,region,2020-03-10,,16,4.9
E12000006,East of England,region,2020-03-09,,5,3.8
E12000006,East of England,region,2020-03-08,,2,3.2
E12000006,East of England,region,2020-03-07,,3,3.1
E12000006,East of England,region,2020-03-06,,5,2.6
